Date of Sale,Product ID,Product Name,Quantity Sold,Sale Price,Total Sale Amount,Customer ID,Store Location,Target Gender,Customer Gender
2021-05-26,P0016,Shoe Model 16,9,141.37,1272.33,C4305,Los Angeles,Male,Female
2021-05-27,P0017,Shoe Model 17,9,165.59,1490.31,C8344,Houston,Male,Female
2021-05-27,P0016,Shoe Model 16,9,153.25,1379.25,C2392,Los Angeles,Male,Female
2021-05-28,P0008,Shoe Model 8,6,146.37,878.22,C9019,Chicago,Unisex,Unisex
2021-05-28,P0015,Shoe Model 15,7,168.38,1178.66,C7308,New York,Female,Male
2021-05-28,P0007,Shoe Model 7,1,38.0,38.0,C8787,New York,Female,Female
2021-05-28,P0002,Shoe Model 2,1,182.26,182.26,C2403,Houston,Female,Unisex
2021-05-29,P0019,Shoe Model 19,8,154.21,1233.68,C6218,New York,Unisex,Unisex
2021-05-29,P0015,Shoe Model 15,9,110.63,995.67,C7116,Houston,Unisex,Female
2021-05-29,P0018,Shoe Model 18,4,147.6,590.4,C8210,Phoenix,Unisex,Female
2021-05-30,P0007,Shoe Model 7,2,56.31,112.62,C5857,Chicago,Male,Unisex
2021-05-30,P0019,Shoe Model 19,3,48.16,144.48,C1617,Chicago,Male,Female
2021-05-30,P0003,Shoe Model 3,3,82.56,247.68,C2350,Houston,Unisex,Unisex
2021-05-30,P0008,Shoe Model 8,2,49.54,99.08,C1783,Los Angeles,Unisex,Unisex
2021-05-31,P0008,Shoe Model 8,3,191.04,573.12,C7775,New York,Unisex,Unisex
2021-05-31,P0001,Shoe Model 1,7,65.56,458.92,C9125,Chicago,Female,Male
2021-06-01,P0007,Shoe Model 7,7,42.16,295.12,C5750,Los Angeles,Female,Unisex
2021-06-01,P0007,Shoe Model 7,8,129.58,1036.64,C7081,Chicago,Unisex,Male
2021-06-01,P0007,Shoe Model 7,7,135.46,948.22,C8645,Houston,Unisex,Female
2021-06-01,P0017,Shoe Model 17,7,174.07,1218.49,C3190,Los Angeles,Unisex,Unisex
2021-06-02,P0004,Shoe Model 4,6,161.54,969.24,C9541,Los Angeles,Female,Unisex
2021-06-02,P0011,Shoe Model 11,4,39.51,158.04,C1791,Phoenix,Male,Male
2021-06-02,P0004,Shoe Model 4,1,90.49,90.49,C5332,Phoenix,Male,Male
2021-06-02,P0019,Shoe Model 19,1,110.86,110.86,C2915,Houston,Female,Unisex
2021-06-03,P0006,Shoe Model 6,9,101.48,913.32,C6048,New York,Male,Female
2021-06-04,P0016,Shoe Model 16,3,32.98,98.94,C5436,Phoenix,Female,Female
2021-06-04,P0008,Shoe Model 8,7,185.0,1295.0,C4681,Los Angeles,Female,Female
2021-06-04,P0009,Shoe Model 9,4,48.91,195.64,C9696,New York,Female,Unisex
2021-06-04,P0002,Shoe Model 2,9,98.3,884.7,C5931,Phoenix,Male,Male
2021-06-05,P0016,Shoe Model 16,3,139.9,419.7,C7118,Los Angeles,Male,Unisex
2021-06-05,P0016,Shoe Model 16,5,116.47,582.35,C6292,Los Angeles,Female,Unisex
2021-06-05,P0014,Shoe Model 14,6,80.38,482.28,C4323,Houston,Female,Unisex
2021-06-05,P0012,Shoe Model 12,4,66.97,267.88,C5119,Chicago,Unisex,Unisex
2021-06-06,P0019,Shoe Model 19,2,100.38,200.76,C4069,Houston,Unisex,Female
2021-06-06,P0020,Shoe Model 20,1,121.93,121.93,C3276,Los Angeles,Unisex,Female
2021-06-07,P0020,Shoe Model 20,5,170.58,852.9,C9577,Houston,Unisex,Unisex
2021-06-07,P0006,Shoe Model 6,6,57.73,346.38,C4792,New York,Female,Male
2021-06-07,P0020,Shoe Model 20,2,38.93,77.86,C4138,New York,Male,Unisex
2021-06-08,P0007,Shoe Model 7,7,178.46,1249.22,C1066,Chicago,Female,Female
2021-06-08,P0002,Shoe Model 2,4,182.46,729.84,C5304,Los Angeles,Unisex,Male
2021-06-08,P0018,Shoe Model 18,4,158.96,635.84,C1368,Chicago,Female,Female
2021-06-09,P0003,Shoe Model 3,6,163.16,978.96,C9457,Chicago,Female,Male
2021-06-09,P0003,Shoe Model 3,8,71.62,572.96,C3475,Los Angeles,Male,Female
2021-06-09,P0001,Shoe Model 1,3,95.61,286.83,C6338,Houston,Male,Unisex
2021-06-09,P0015,Shoe Model 15,2,127.62,255.24,C9238,Phoenix,Female,Male
2021-06-10,P0011,Shoe Model 11,4,143.2,572.8,C2452,Houston,Male,Unisex
2021-06-10,P0013,Shoe Model 13,8,130.09,1040.72,C2790,Chicago,Male,Male
2021-06-11,P0002,Shoe Model 2,4,43.91,175.64,C7267,New York,Female,Female
2021-06-12,P0008,Shoe Model 8,6,82.09,492.54,C5586,Phoenix,Female,Unisex
2021-06-13,P0011,Shoe Model 11,5,70.17,350.85,C8882,Phoenix,Male,Female
2021-06-13,P0009,Shoe Model 9,2,130.55,261.1,C1099,Houston,Unisex,Female
2021-06-13,P0013,Shoe Model 13,1,113.24,113.24,C1255,Los Angeles,Male,Male
2021-06-13,P0020,Shoe Model 20,4,38.57,154.28,C5502,New York,Female,Female
2021-06-14,P0019,Shoe Model 19,9,48.16,433.44,C3177,Phoenix,Unisex,Female
2021-06-14,P0013,Shoe Model 13,2,111.1,222.2,C3716,New York,Female,Female
2021-06-14,P0016,Shoe Model 16,9,55.71,501.39,C7588,Phoenix,Unisex,Male
2021-06-15,P0020,Shoe Model 20,9,107.51,967.59,C1944,Chicago,Unisex,Unisex
2021-06-15,P0002,Shoe Model 2,9,191.9,1727.1,C1056,Chicago,Female,Male
2021-06-16,P0013,Shoe Model 13,2,156.0,312.0,C5906,Houston,Female,Unisex
2021-06-16,P0020,Shoe Model 20,4,111.0,444.0,C1571,Phoenix,Female,Male
2021-06-17,P0017,Shoe Model 17,8,84.89,679.12,C4590,Houston,Unisex,Female
2021-06-17,P0016,Shoe Model 16,5,105.99,529.95,C1050,Chicago,Female,Unisex
2021-06-18,P0013,Shoe Model 13,8,159.44,1275.52,C8826,Los Angeles,Female,Unisex
2021-06-18,P0019,Shoe Model 19,6,36.57,219.42,C1523,Los Angeles,Unisex,Female
2021-06-18,P0019,Shoe Model 19,5,64.88,324.4,C7456,New York,Male,Unisex
2021-06-19,P0009,Shoe Model 9,1,131.27,131.27,C1331,Los Angeles,Unisex,Female
2021-06-19,P0004,Shoe Model 4,5,158.4,792.0,C8733,Phoenix,Unisex,Unisex
2021-06-19,P0004,Shoe Model 4,4,116.24,464.96,C9360,New York,Male,Male
2021-06-19,P0005,Shoe Model 5,7,61.89,433.23,C8904,Los Angeles,Female,Unisex
2021-06-20,P0016,Shoe Model 16,5,72.77,363.85,C5744,Chicago,Unisex,Unisex
2021-06-20,P0015,Shoe Model 15,7,59.65,417.55,C7735,Chicago,Female,Female
2021-06-21,P0003,Shoe Model 3,7,100.63,704.41,C8215,Phoenix,Female,Unisex
2021-06-22,P0006,Shoe Model 6,7,197.82,1384.74,C7842,New York,Female,Unisex
2021-06-22,P0011,Shoe Model 11,1,96.73,96.73,C5950,Chicago,Male,Female
2021-06-22,P0013,Shoe Model 13,3,83.81,251.43,C4982,Los Angeles,Male,Unisex
2021-06-22,P0002,Shoe Model 2,2,197.31,394.62,C9028,Los Angeles,Female,Male
2021-06-23,P0018,Shoe Model 18,4,63.36,253.44,C2070,Los Angeles,Male,Male
2021-06-23,P0017,Shoe Model 17,3,110.29,330.87,C3214,Los Angeles,Male,Female
2021-06-23,P0014,Shoe Model 14,4,108.02,432.08,C2227,Los Angeles,Female,Male
2021-06-23,P0008,Shoe Model 8,1,175.83,175.83,C1713,Chicago,Male,Female
2021-06-24,P0006,Shoe Model 6,4,72.97,291.88,C3408,Houston,Female,Unisex
2021-06-24,P0004,Shoe Model 4,6,162.24,973.44,C4241,Chicago,Unisex,Female
2021-06-24,P0018,Shoe Model 18,4,48.18,192.72,C6247,New York,Male,Female
2021-06-25,P0012,Shoe Model 12,7,86.66,606.62,C9014,Chicago,Male,Female
2021-06-25,P0010,Shoe Model 10,8,147.9,1183.2,C8591,Los Angeles,Unisex,Female
2021-06-26,P0013,Shoe Model 13,2,43.78,87.56,C6936,Chicago,Female,Unisex
2021-06-26,P0014,Shoe Model 14,9,86.51,778.59,C7783,Houston,Female,Female
2021-06-26,P0014,Shoe Model 14,3,109.91,329.73,C3508,Phoenix,Male,Female
2021-06-26,P0002,Shoe Model 2,1,97.7,97.7,C7450,New York,Male,Female
2021-06-27,P0015,Shoe Model 15,5,32.99,164.95,C4802,Houston,Unisex,Unisex
2021-06-28,P0003,Shoe Model 3,1,98.95,98.95,C9793,New York,Male,Unisex
2021-06-28,P0003,Shoe Model 3,3,160.34,481.02,C6932,Houston,Female,Male
2021-06-28,P0013,Shoe Model 13,6,80.14,480.84,C3800,Chicago,Female,Unisex
2021-06-28,P0010,Shoe Model 10,7,164.61,1152.27,C2711,New York,Male,Male
2021-06-29,P0020,Shoe Model 20,5,149.58,747.9,C8451,Phoenix,Male,Female
2021-06-29,P0011,Shoe Model 11,1,52.11,52.11,C1916,Chicago,Unisex,Unisex
2021-06-30,P0011,Shoe Model 11,5,182.5,912.5,C7731,Los Angeles,Unisex,Male
2021-06-30,P0019,Shoe Model 19,2,104.22,208.44,C7360,Los Angeles,Male,Female
2021-07-01,P0006,Shoe Model 6,9,43.32,389.88,C4663,Chicago,Unisex,Unisex
2021-07-01,P0005,Shoe Model 5,9,74.83,673.47,C6563,Phoenix,Female,Female
2021-07-02,P0019,Shoe Model 19,3,163.32,489.96,C9703,Phoenix,Unisex,Female
2021-07-02,P0013,Shoe Model 13,8,171.51,1372.08,C7336,Phoenix,Unisex,Male
2021-07-02,P0011,Shoe Model 11,1,175.61,175.61,C1775,Chicago,Unisex,Female
2021-07-03,P0002,Shoe Model 2,6,36.41,218.46,C1260,Chicago,Female,Male
2021-07-03,P0020,Shoe Model 20,5,122.68,613.4,C3256,New York,Female,Female
2021-07-03,P0010,Shoe Model 10,7,93.62,655.34,C4277,New York,Male,Female
2021-07-04,P0017,Shoe Model 17,1,59.95,59.95,C8959,Houston,Unisex,Unisex
2021-07-04,P0009,Shoe Model 9,2,135.67,271.34,C1365,Houston,Unisex,Unisex
2021-07-05,P0014,Shoe Model 14,2,145.51,291.02,C2462,Phoenix,Male,Male
2021-07-06,P0008,Shoe Model 8,6,37.54,225.24,C7296,New York,Unisex,Unisex
2021-07-06,P0016,Shoe Model 16,6,182.91,1097.46,C4023,Houston,Male,Male
2021-07-06,P0018,Shoe Model 18,9,127.63,1148.67,C7592,Chicago,Unisex,Male
2021-07-06,P0019,Shoe Model 19,3,36.71,110.13,C5561,Houston,Male,Unisex
2021-07-07,P0016,Shoe Model 16,9,46.56,419.04,C3786,Houston,Male,Male
2021-07-08,P0008,Shoe Model 8,7,45.72,320.04,C7278,Los Angeles,Male,Male
2021-07-08,P0006,Shoe Model 6,3,70.75,212.25,C8618,Houston,Female,Male
2021-07-08,P0016,Shoe Model 16,3,115.98,347.94,C1101,Houston,Male,Unisex
2021-07-08,P0003,Shoe Model 3,5,148.61,743.05,C2156,New York,Male,Male
2021-07-09,P0020,Shoe Model 20,6,51.29,307.74,C3704,Los Angeles,Unisex,Male
2021-07-09,P0016,Shoe Model 16,8,187.14,1497.12,C8072,Chicago,Female,Male
2021-07-09,P0002,Shoe Model 2,5,65.91,329.55,C9521,Los Angeles,Male,Female
2021-07-10,P0013,Shoe Model 13,4,47.99,191.96,C8915,Chicago,Unisex,Unisex
2021-07-10,P0012,Shoe Model 12,9,116.95,1052.55,C7987,Chicago,Unisex,Female
2021-07-10,P0003,Shoe Model 3,5,58.32,291.6,C5414,Houston,Unisex,Male
2021-07-10,P0019,Shoe Model 19,8,101.69,813.52,C2597,Phoenix,Female,Male
2021-07-11,P0009,Shoe Model 9,9,181.29,1631.61,C8953,Phoenix,Unisex,Unisex
2021-07-11,P0010,Shoe Model 10,3,87.35,262.05,C9243,Chicago,Unisex,Unisex
2021-07-11,P0018,Shoe Model 18,9,77.93,701.37,C8254,New York,Female,Female
2021-07-11,P0009,Shoe Model 9,5,197.38,986.9,C7754,Houston,Male,Unisex
2021-07-12,P0020,Shoe Model 20,5,143.92,719.6,C1758,New York,Unisex,Male
2021-07-12,P0013,Shoe Model 13,4,36.15,144.6,C1560,Houston,Female,Unisex
2021-07-13,P0017,Shoe Model 17,1,65.09,65.09,C6439,Los Angeles,Male,Female
2021-07-14,P0002,Shoe Model 2,5,161.25,806.25,C9124,New York,Male,Female
2021-07-14,P0012,Shoe Model 12,7,163.21,1142.47,C2364,New York,Male,Unisex
2021-07-15,P0018,Shoe Model 18,6,119.12,714.72,C5082,Houston,Unisex,Female
2021-07-15,P0018,Shoe Model 18,6,73.71,442.26,C1598,Chicago,Unisex,Male
2021-07-15,P0010,Shoe Model 10,2,52.58,105.16,C3564,Chicago,Unisex,Unisex
2021-07-15,P0004,Shoe Model 4,6,158.04,948.24,C6580,Houston,Male,Female
2021-07-16,P0003,Shoe Model 3,8,43.09,344.72,C1780,New York,Unisex,Male
2021-07-16,P0008,Shoe Model 8,2,199.56,399.12,C7616,Los Angeles,Male,Male
2021-07-17,P0015,Shoe Model 15,5,146.33,731.65,C2092,Phoenix,Female,Female
2021-07-17,P0002,Shoe Model 2,8,100.34,802.72,C3135,Phoenix,Male,Male
2021-07-18,P0015,Shoe Model 15,8,188.3,1506.4,C1073,Phoenix,Male,Unisex
2021-07-18,P0008,Shoe Model 8,1,172.53,172.53,C8452,Los Angeles,Unisex,Male
2021-07-19,P0009,Shoe Model 9,4,142.19,568.76,C5681,Los Angeles,Female,Female
2021-07-20,P0008,Shoe Model 8,2,184.68,369.36,C3532,Chicago,Male,Female
2021-07-20,P0016,Shoe Model 16,9,38.2,343.8,C9329,Houston,Male,Female
2021-07-21,P0014,Shoe Model 14,6,47.13,282.78,C1448,Phoenix,Male,Male
2021-07-21,P0017,Shoe Model 17,7,77.77,544.39,C2740,Phoenix,Male,Male
2021-07-22,P0001,Shoe Model 1,9,171.91,1547.19,C2076,New York,Male,Unisex
2021-07-23,P0008,Shoe Model 8,7,84.75,593.25,C8672,Houston,Unisex,Unisex
2021-07-23,P0012,Shoe Model 12,1,192.11,192.11,C5972,Chicago,Unisex,Male
2021-07-23,P0013,Shoe Model 13,7,80.52,563.64,C2585,New York,Male,Unisex
2021-07-24,P0018,Shoe Model 18,4,131.69,526.76,C8023,Los Angeles,Female,Unisex
2021-07-25,P0008,Shoe Model 8,2,164.56,329.12,C6365,Houston,Female,Female
2021-07-26,P0017,Shoe Model 17,6,102.84,617.04,C1847,Phoenix,Male,Female
2021-07-26,P0018,Shoe Model 18,3,169.96,509.88,C9571,Los Angeles,Male,Female
2021-07-27,P0019,Shoe Model 19,9,119.14,1072.26,C1631,Chicago,Female,Unisex
2021-07-27,P0010,Shoe Model 10,3,151.74,455.22,C1019,Phoenix,Unisex,Male
2021-07-28,P0003,Shoe Model 3,7,36.24,253.68,C2690,Chicago,Male,Unisex
2021-07-28,P0015,Shoe Model 15,5,174.49,872.45,C2871,Phoenix,Male,Female
2021-07-28,P0002,Shoe Model 2,5,47.76,238.8,C4106,Houston,Female,Unisex
2021-07-28,P0001,Shoe Model 1,6,144.58,867.48,C8742,Phoenix,Female,Unisex
2021-07-29,P0017,Shoe Model 17,9,50.43,453.87,C6739,New York,Unisex,Unisex
2021-07-29,P0008,Shoe Model 8,9,93.53,841.77,C3153,Phoenix,Unisex,Female
2021-07-29,P0014,Shoe Model 14,5,46.79,233.95,C8246,Phoenix,Female,Female
2021-07-30,P0001,Shoe Model 1,4,74.63,298.52,C8545,New York,Male,Female
2021-07-31,P0020,Shoe Model 20,8,196.9,1575.2,C6516,Chicago,Male,Female
2021-07-31,P0014,Shoe Model 14,5,171.67,858.35,C6988,Chicago,Female,Unisex
2021-07-31,P0014,Shoe Model 14,2,174.54,349.08,C1257,Houston,Unisex,Female
2021-08-01,P0005,Shoe Model 5,9,124.6,1121.4,C7846,Houston,Male,Male
2021-08-01,P0016,Shoe Model 16,3,92.82,278.46,C3841,Los Angeles,Male,Female
2021-08-01,P0004,Shoe Model 4,4,159.4,637.6,C4623,Chicago,Male,Male
2021-08-01,P0001,Shoe Model 1,7,99.02,693.14,C3086,New York,Female,Female
2021-08-02,P0009,Shoe Model 9,3,86.71,260.13,C9413,Chicago,Male,Unisex
2021-08-02,P0013,Shoe Model 13,3,71.76,215.28,C4093,Los Angeles,Male,Male
2021-08-02,P0013,Shoe Model 13,7,47.31,331.17,C5935,Chicago,Male,Female
2021-08-03,P0009,Shoe Model 9,5,157.08,785.4,C5469,Phoenix,Female,Female
2021-08-03,P0001,Shoe Model 1,2,139.71,279.42,C8800,Phoenix,Male,Male
2021-08-03,P0008,Shoe Model 8,6,151.02,906.12,C9043,New York,Female,Unisex
2021-08-04,P0008,Shoe Model 8,7,93.25,652.75,C4243,Los Angeles,Male,Female
2021-08-04,P0006,Shoe Model 6,4,187.0,748.0,C5976,Los Angeles,Male,Female
2021-08-04,P0011,Shoe Model 11,9,178.11,1602.99,C7103,Chicago,Male,Male
2021-08-04,P0006,Shoe Model 6,9,76.36,687.24,C3642,Chicago,Female,Female
2021-08-05,P0007,Shoe Model 7,8,42.86,342.88,C1099,Houston,Male,Unisex
2021-08-05,P0017,Shoe Model 17,4,182.07,728.28,C6842,Houston,Male,Male
2021-08-05,P0001,Shoe Model 1,2,138.41,276.82,C6820,Phoenix,Male,Male
2021-08-05,P0002,Shoe Model 2,6,158.83,952.98,C5659,Houston,Female,Male
2021-08-06,P0018,Shoe Model 18,8,97.48,779.84,C2205,Houston,Female,Female
2021-08-07,P0001,Shoe Model 1,6,135.14,810.84,C6306,Los Angeles,Unisex,Unisex
2021-08-08,P0001,Shoe Model 1,9,155.73,1401.57,C9654,Los Angeles,Unisex,Male
2021-08-09,P0018,Shoe Model 18,4,151.82,607.28,C9779,Los Angeles,Male,Male
2021-08-09,P0002,Shoe Model 2,7,198.63,1390.41,C8504,Houston,Male,Female
2021-08-10,P0017,Shoe Model 17,1,121.79,121.79,C6023,Phoenix,Female,Female
2021-08-11,P0005,Shoe Model 5,6,61.63,369.78,C6214,New York,Male,Male
2021-08-11,P0015,Shoe Model 15,1,81.74,81.74,C9098,New York,Male,Unisex
2021-08-11,P0020,Shoe Model 20,5,92.3,461.5,C2789,New York,Unisex,Male
2021-08-12,P0007,Shoe Model 7,7,167.71,1173.97,C3270,Phoenix,Unisex,Female
2021-08-12,P0019,Shoe Model 19,7,192.92,1350.44,C9598,New York,Male,Unisex
2021-08-12,P0006,Shoe Model 6,5,75.57,377.85,C4801,Houston,Male,Unisex
2021-08-12,P0013,Shoe Model 13,6,37.1,222.6,C2093,New York,Female,Female
2021-08-13,P0001,Shoe Model 1,7,104.62,732.34,C9500,Phoenix,Female,Male
2021-08-13,P0018,Shoe Model 18,4,155.48,621.92,C4305,Los Angeles,Unisex,Male
2021-08-13,P0009,Shoe Model 9,6,99.57,597.42,C9593,Los Angeles,Male,Female
2021-08-13,P0016,Shoe Model 16,8,62.84,502.72,C9283,New York,Male,Female
2021-08-14,P0007,Shoe Model 7,4,180.43,721.72,C4172,Phoenix,Male,Male
2021-08-15,P0009,Shoe Model 9,9,58.31,524.79,C4704,Phoenix,Female,Male
2021-08-15,P0010,Shoe Model 10,3,154.4,463.2,C3294,Houston,Male,Unisex
2021-08-15,P0011,Shoe Model 11,7,79.98,559.86,C4131,Chicago,Female,Male
2021-08-15,P0002,Shoe Model 2,7,191.78,1342.46,C5724,Los Angeles,Female,Male
2021-08-16,P0013,Shoe Model 13,5,31.01,155.05,C7819,New York,Unisex,Unisex
2021-08-16,P0018,Shoe Model 18,6,41.25,247.5,C6636,New York,Male,Female
2021-08-16,P0005,Shoe Model 5,9,68.07,612.63,C7474,Chicago,Male,Female
2021-08-16,P0010,Shoe Model 10,5,42.64,213.2,C8632,Houston,Male,Male
2021-08-17,P0017,Shoe Model 17,8,82.92,663.36,C7234,Chicago,Male,Male
2021-08-17,P0004,Shoe Model 4,2,36.55,73.1,C9964,Houston,Male,Unisex
2021-08-18,P0010,Shoe Model 10,7,50.59,354.13,C9780,New York,Female,Unisex
2021-08-19,P0017,Shoe Model 17,9,31.32,281.88,C6727,Phoenix,Unisex,Female
2021-08-19,P0015,Shoe Model 15,3,35.56,106.68,C3254,Phoenix,Male,Female
2021-08-20,P0002,Shoe Model 2,9,87.67,789.03,C4283,Chicago,Female,Unisex
2021-08-20,P0020,Shoe Model 20,3,32.4,97.2,C7152,Phoenix,Male,Male
2021-08-20,P0003,Shoe Model 3,7,161.64,1131.48,C2658,Houston,Unisex,Female
2021-08-21,P0013,Shoe Model 13,7,54.82,383.74,C4515,Houston,Female,Male
2021-08-21,P0011,Shoe Model 11,6,108.93,653.58,C8415,Los Angeles,Unisex,Male
2021-08-22,P0005,Shoe Model 5,3,182.54,547.62,C7562,Phoenix,Unisex,Female
2021-08-22,P0016,Shoe Model 16,3,39.93,119.79,C8906,New York,Female,Unisex
2021-08-22,P0011,Shoe Model 11,4,43.1,172.4,C9065,New York,Female,Unisex
2021-08-23,P0019,Shoe Model 19,8,110.74,885.92,C2146,Phoenix,Male,Female
2021-08-23,P0018,Shoe Model 18,8,111.16,889.28,C4623,New York,Male,Unisex
2021-08-23,P0004,Shoe Model 4,3,48.79,146.37,C7940,Chicago,Male,Unisex
2021-08-24,P0002,Shoe Model 2,5,173.27,866.35,C5892,New York,Unisex,Female
2021-08-24,P0012,Shoe Model 12,3,147.22,441.66,C9667,Los Angeles,Male,Male
2021-08-24,P0002,Shoe Model 2,2,194.79,389.58,C2307,Chicago,Unisex,Unisex
2021-08-25,P0006,Shoe Model 6,6,47.4,284.4,C6043,Houston,Male,Unisex
2021-08-25,P0004,Shoe Model 4,1,183.19,183.19,C9047,Chicago,Male,Unisex
2021-08-26,P0013,Shoe Model 13,7,102.21,715.47,C4803,Houston,Unisex,Female
2021-08-26,P0012,Shoe Model 12,5,38.09,190.45,C6938,New York,Female,Male
2021-08-26,P0012,Shoe Model 12,6,172.21,1033.26,C7548,Los Angeles,Male,Unisex
2021-08-27,P0003,Shoe Model 3,2,125.79,251.58,C9835,Los Angeles,Male,Unisex
2021-08-27,P0016,Shoe Model 16,9,87.49,787.41,C5577,New York,Female,Female
2021-08-28,P0004,Shoe Model 4,6,75.41,452.46,C1292,Los Angeles,Male,Female
2021-08-28,P0001,Shoe Model 1,4,188.55,754.2,C7487,Phoenix,Female,Female
2021-08-28,P0018,Shoe Model 18,5,80.3,401.5,C5497,Los Angeles,Male,Male
2021-08-28,P0017,Shoe Model 17,1,111.98,111.98,C8639,Phoenix,Female,Female
2021-08-29,P0006,Shoe Model 6,5,133.08,665.4,C2275,Chicago,Unisex,Unisex
2021-08-29,P0020,Shoe Model 20,9,173.61,1562.49,C4671,Chicago,Unisex,Male
2021-08-29,P0005,Shoe Model 5,6,62.63,375.78,C1461,Los Angeles,Female,Female
2021-08-29,P0013,Shoe Model 13,1,182.44,182.44,C3347,Chicago,Unisex,Male
2021-08-30,P0013,Shoe Model 13,9,159.16,1432.44,C9072,Los Angeles,Female,Female
2021-08-31,P0016,Shoe Model 16,6,177.32,1063.92,C9218,Phoenix,Unisex,Unisex
2021-08-31,P0011,Shoe Model 11,8,34.6,276.8,C1736,Chicago,Male,Unisex
2021-08-31,P0005,Shoe Model 5,8,130.71,1045.68,C8567,Phoenix,Male,Female
2021-08-31,P0003,Shoe Model 3,8,178.71,1429.68,C4391,Houston,Male,Unisex
2021-09-01,P0008,Shoe Model 8,3,160.37,481.11,C9156,Chicago,Female,Male
2021-09-01,P0002,Shoe Model 2,7,171.47,1200.29,C9131,Chicago,Unisex,Female
2021-09-01,P0018,Shoe Model 18,7,153.04,1071.28,C5324,Houston,Male,Male
2021-09-01,P0008,Shoe Model 8,5,98.77,493.85,C3410,Houston,Male,Unisex
2021-09-02,P0013,Shoe Model 13,5,67.22,336.1,C9756,Phoenix,Female,Male
2021-09-02,P0019,Shoe Model 19,6,63.78,382.68,C8166,New York,Female,Unisex
2021-09-03,P0006,Shoe Model 6,1,78.53,78.53,C6615,Los Angeles,Unisex,Female
2021-09-03,P0014,Shoe Model 14,9,191.53,1723.77,C1595,New York,Female,Female
2021-09-03,P0010,Shoe Model 10,7,47.58,333.06,C4953,Houston,Male,Female
2021-09-04,P0011,Shoe Model 11,8,95.08,760.64,C5703,New York,Unisex,Male
2021-09-04,P0019,Shoe Model 19,9,133.51,1201.59,C9068,Chicago,Unisex,Unisex
2021-09-04,P0005,Shoe Model 5,4,125.71,502.84,C6036,Los Angeles,Male,Unisex
2021-09-05,P0016,Shoe Model 16,7,84.79,593.53,C1336,Chicago,Unisex,Female
2021-09-05,P0019,Shoe Model 19,4,193.93,775.72,C7822,Houston,Male,Unisex
2021-09-06,P0002,Shoe Model 2,1,198.87,198.87,C3066,Houston,Unisex,Female
2021-09-06,P0006,Shoe Model 6,3,60.22,180.66,C7210,Houston,Unisex,Male
2021-09-07,P0001,Shoe Model 1,7,129.02,903.14,C3596,Houston,Unisex,Male
2021-09-08,P0006,Shoe Model 6,8,138.19,1105.52,C4484,Los Angeles,Unisex,Male
2021-09-08,P0006,Shoe Model 6,5,108.2,541.0,C6477,Los Angeles,Male,Female
2021-09-09,P0001,Shoe Model 1,7,44.86,314.02,C2282,Chicago,Unisex,Female
2021-09-09,P0006,Shoe Model 6,8,163.78,1310.24,C8275,Phoenix,Female,Female
2021-09-09,P0007,Shoe Model 7,9,78.13,703.17,C3603,Chicago,Male,Unisex
2021-09-10,P0014,Shoe Model 14,4,100.27,401.08,C2127,Houston,Male,Unisex
2021-09-10,P0019,Shoe Model 19,6,125.59,753.54,C9740,Los Angeles,Male,Female
2021-09-10,P0012,Shoe Model 12,8,43.1,344.8,C2927,Los Angeles,Unisex,Female
2021-09-11,P0018,Shoe Model 18,9,165.57,1490.13,C2225,Chicago,Unisex,Unisex
2021-09-11,P0001,Shoe Model 1,2,44.61,89.22,C4268,Los Angeles,Unisex,Unisex
2021-09-11,P0017,Shoe Model 17,3,149.75,449.25,C3169,Houston,Male,Female
2021-09-11,P0003,Shoe Model 3,3,81.06,243.18,C8326,Phoenix,Female,Unisex
2021-09-12,P0007,Shoe Model 7,3,106.1,318.3,C6800,Chicago,Male,Female
2021-09-12,P0011,Shoe Model 11,2,103.44,206.88,C3979,Chicago,Male,Male
2021-09-12,P0016,Shoe Model 16,2,40.44,80.88,C3542,New York,Female,Unisex
2021-09-12,P0008,Shoe Model 8,7,70.56,493.92,C1447,Phoenix,Female,Unisex
2021-09-13,P0001,Shoe Model 1,6,50.46,302.76,C8819,New York,Unisex,Male
2021-09-13,P0001,Shoe Model 1,1,100.8,100.8,C6492,Chicago,Male,Male
2021-09-14,P0006,Shoe Model 6,3,38.48,115.44,C2620,Houston,Male,Female
2021-09-14,P0013,Shoe Model 13,1,97.89,97.89,C9737,Los Angeles,Male,Female
2021-09-14,P0001,Shoe Model 1,8,33.41,267.28,C7467,Houston,Male,Unisex
2021-09-14,P0009,Shoe Model 9,7,79.47,556.29,C1379,New York,Unisex,Male
2021-09-15,P0020,Shoe Model 20,4,60.6,242.4,C9097,Houston,Female,Unisex
2021-09-15,P0008,Shoe Model 8,2,136.4,272.8,C8439,Los Angeles,Male,Unisex
2021-09-15,P0015,Shoe Model 15,8,160.97,1287.76,C7290,Phoenix,Male,Female
2021-09-15,P0017,Shoe Model 17,7,67.52,472.64,C4440,Chicago,Male,Unisex
2021-09-16,P0003,Shoe Model 3,6,142.0,852.0,C4605,Phoenix,Female,Female
2021-09-17,P0006,Shoe Model 6,8,67.0,536.0,C1827,Chicago,Unisex,Female
2021-09-17,P0011,Shoe Model 11,9,191.38,1722.42,C9789,New York,Male,Female
